CustomerID,first_purchase_date,total_orders,total_revenue,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score,Segment
15427,2011-11-06 14:17:00,3,1483.14,33,3,1483.14,5,3,4,534,Loyalists
15428,2011-11-24 16:54:00,1,93.78,15,1,93.78,5,1,1,511,Potential Loyalist
15429,2011-11-13 12:28:00,2,397.35,27,2,397.35,5,3,2,532,Loyalists
15432,2011-11-16 16:30:00,1,171.19,23,1,171.19,5,1,1,511,Potential Loyalist
15433,2011-05-10 10:45:00,2,533.3,214,2,533.3,2,3,2,232,Others
15434,2011-12-01 13:33:00,5,1041.48,8,5,1041.48,5,4,3,543,Loyalists
15435,2011-11-17 16:39:00,1,149.29,22,1,149.29,5,1,1,511,Potential Loyalist
15436,2011-04-19 16:52:00,3,1122.53,234,3,1122.53,2,3,4,234,Others
15437,2011-03-22 13:11:00,1,200.16,262,1,200.16,2,1,1,211,Hibernating
15438,2011-07-31 14:19:00,1,156.58,131,1,156.58,3,1,1,311,Others
15440,2011-05-15 11:30:00,3,383.68,209,3,383.68,2,3,2,232,Others
15442,2011-04-05 12:24:00,1,594.0,249,1,594.0,2,1,3,213,Hibernating
15443,2011-12-08 10:40:00,7,3674.62,2,7,3674.62,5,5,5,555,Champions
15444,2011-10-30 16:12:00,2,1418.26,40,2,1418.26,4,3,4,434,Loyalists
15445,2011-03-20 15:06:00,1,113.5,264,1,113.5,2,1,1,211,Hibernating
15447,2011-01-13 11:26:00,1,310.34,331,1,310.34,1,1,2,112,Hibernating
15448,2011-01-31 10:42:00,1,989.28,313,1,989.28,1,1,3,113,Hibernating
15449,2011-06-07 16:42:00,3,974.52,185,3,974.52,3,3,3,333,Loyalists
15450,2011-11-09 17:11:00,1,429.84,30,1,429.84,5,1,2,512,Potential Loyalist
15452,2011-11-10 12:13:00,3,538.73,30,3,538.73,5,3,2,532,Loyalists
15453,2011-11-04 12:21:00,7,1388.37,36,7,1388.37,5,5,4,554,Champions
15454,2010-12-12 14:21:00,1,358.2,362,1,358.2,1,1,2,112,Hibernating
15456,2011-03-01 13:45:00,3,690.44,283,3,690.44,2,3,3,233,Others
15457,2011-03-22 15:31:00,1,237.07,262,1,237.07,2,1,1,211,Hibernating
15458,2011-11-14 13:08:00,1,161.64,25,1,161.64,5,1,1,511,Potential Loyalist
15460,2010-12-20 16:08:00,1,433.52,354,1,433.52,1,1,2,112,Hibernating
15462,2011-06-05 15:36:00,3,234.6,187,3,234.6,3,3,1,331,Loyalists
15463,2011-11-10 12:57:00,1,126.14,29,1,126.14,5,1,1,511,Potential Loyalist
15464,2011-01-05 15:56:00,1,2097.7,338,1,2097.7,1,1,4,114,Hibernating
15465,2011-07-03 10:11:00,18,9931.03,160,18,9931.03,3,5,5,355,Loyalists
15466,2011-09-15 14:08:00,1,334.53,85,1,334.53,4,1,2,412,Potential Loyalist
15467,2011-07-10 14:42:00,3,524.88,152,3,524.88,3,3,2,332,Loyalists
15468,2011-10-19 13:38:00,2,467.51,51,2,467.51,4,3,2,432,Loyalists
15469,2011-08-11 16:54:00,2,538.55,120,2,538.55,3,3,2,332,Loyalists
15471,2011-12-07 14:12:00,1,469.48,2,1,469.48,5,1,2,512,Potential Loyalist
15472,2011-08-18 15:17:00,1,371.56,113,1,371.56,3,1,2,312,Others
15473,2011-10-10 11:12:00,7,1771.2,61,7,1771.2,4,5,4,454,Champions
15475,2011-09-23 15:20:00,1,454.11,77,1,454.11,4,1,2,412,Potential Loyalist
15478,2011-10-14 11:09:00,2,1441.42,57,2,1441.42,4,3,4,434,Loyalists
15480,2011-08-15 14:32:00,1,905.5,116,1,905.5,3,1,3,313,Others
15482,2011-04-03 10:49:00,12,11778.6,251,12,11778.6,2,5,5,255,Others
15483,2011-07-01 13:04:00,4,233.81,161,4,233.81,3,4,1,341,Loyalists
15484,2011-12-08 15:03:00,4,3594.31,1,4,3594.31,5,4,5,545,Champions
15485,2010-12-01 13:23:00,3,3853.63,373,3,3853.63,1,3,5,135,Others
15488,2011-09-08 10:11:00,1,91.32,93,1,91.32,4,1,1,411,Potential Loyalist
15489,2011-05-12 12:54:00,3,1134.28,211,3,1134.28,2,3,4,234,Others
15491,2011-05-05 16:34:00,6,3100.09,218,6,3100.09,2,5,5,255,Others
15492,2011-11-11 14:53:00,2,659.46,28,2,659.46,5,3,3,533,Loyalists
15493,2011-04-04 11:28:00,5,2001.8,250,5,2001.8,2,4,4,244,Others
15494,2011-08-10 15:29:00,2,1299.23,121,2,1299.23,3,3,4,334,Loyalists
15497,2011-11-22 11:51:00,2,2232.8,18,2,2232.8,5,3,4,534,Loyalists
15498,2011-06-03 10:19:00,27,16821.04,190,27,16821.04,3,5,5,355,Loyalists
15500,2011-12-01 13:47:00,4,1131.56,8,4,1131.56,5,4,4,544,Champions
15502,2011-10-03 16:44:00,12,11314.33,67,12,11314.33,4,5,5,455,Champions
15503,2010-12-12 10:57:00,1,294.18,363,1,294.18,1,1,2,112,Hibernating
15504,2011-09-19 13:45:00,1,52.83,81,1,52.83,4,1,1,411,Potential Loyalist
15505,2011-08-05 15:07:00,5,3610.96,126,5,3610.96,3,4,5,345,Loyalists
15506,2011-11-17 12:11:00,3,979.26,23,3,979.26,5,3,3,533,Loyalists
15507,2011-06-21 11:19:00,1,492.36,172,1,492.36,3,1,2,312,Others
15508,2011-06-03 15:32:00,6,1000.27,189,6,1000.27,3,5,3,353,Loyalists
15510,2011-01-13 12:10:00,1,500.0,331,1,500.0,1,1,2,112,Hibernating
15511,2011-11-01 15:55:00,5,909.23,38,5,909.23,5,4,3,543,Loyalists
15512,2011-07-07 10:20:00,2,222.2,156,2,222.2,3,3,1,331,Loyalists
15513,2010-12-01 11:22:00,19,17172.48,374,19,17172.48,1,5,5,155,Others
15514,2011-03-04 12:16:00,11,6024.17,281,11,6024.17,2,5,5,255,Others
15516,2011-10-24 11:33:00,3,62.43,47,3,62.43,4,3,1,431,Loyalists
15517,2011-04-20 14:02:00,1,267.03,233,1,267.03,2,1,1,211,Hibernating
15518,2011-07-03 12:10:00,8,2573.1,160,8,2573.1,3,5,5,355,Loyalists
15520,2011-12-08 10:58:00,1,343.5,2,1,343.5,5,1,2,512,Potential Loyalist
15521,2011-04-05 08:25:00,8,3000.2,249,8,3000.2,2,5,5,255,Others
15522,2011-11-07 11:26:00,2,398.84,33,2,398.84,5,3,2,532,Loyalists
15523,2011-09-16 16:29:00,1,412.01,84,1,412.01,4,1,2,412,Potential Loyalist
15524,2011-11-15 12:09:00,1,440.0,25,1,440.0,5,1,2,512,Potential Loyalist
15525,2010-12-01 13:17:00,3,1139.85,373,3,1139.85,1,3,4,134,Others
15526,2011-11-06 15:01:00,2,148.44,33,2,148.44,5,3,1,531,Loyalists
15527,2011-11-01 11:33:00,8,3010.08,39,8,3010.08,4,5,5,455,Champions
15528,2011-03-30 16:14:00,1,229.33,254,1,229.33,2,1,1,211,Hibernating
15529,2011-10-04 10:49:00,11,4566.12,67,11,4566.12,4,5,5,455,Champions
15530,2011-04-07 11:16:00,4,1502.35,247,4,1502.35,2,4,4,244,Others
15531,2011-12-01 18:43:00,2,2007.44,8,2,2007.44,5,3,4,534,Loyalists
15532,2011-11-14 14:51:00,4,1937.28,25,4,1937.28,5,4,4,544,Champions
15533,2011-09-11 15:41:00,3,807.57,89,3,807.57,4,3,3,433,Loyalists
15535,2011-01-16 12:35:00,4,828.94,328,4,828.94,1,4,3,143,Others
15537,2011-06-29 13:10:00,1,110.92,163,1,110.92,3,1,1,311,Others
15539,2011-12-02 13:36:00,1,538.46,7,1,538.46,5,1,2,512,Potential Loyalist
15540,2011-11-28 13:51:00,1,213.3,11,1,213.3,5,1,1,511,Potential Loyalist
15541,2011-08-17 14:58:00,1,85.13,114,1,85.13,3,1,1,311,Others
15543,2011-02-24 15:26:00,1,127.86,288,1,127.86,1,1,1,111,Hibernating
15544,2010-12-02 12:47:00,9,4380.73,373,9,4380.73,1,5,5,155,Others
15545,2010-12-03 17:28:00,2,428.05,371,2,428.05,1,3,2,132,Others
15547,2011-10-02 14:47:00,14,5960.88,68,14,5960.88,4,5,5,455,Champions
15549,2011-07-05 12:47:00,3,2635.36,158,3,2635.36,3,3,5,335,Loyalists
15550,2011-12-05 15:38:00,4,713.53,4,4,713.53,5,4,3,543,Loyalists
15551,2011-11-03 12:37:00,1,436.06,37,1,436.06,5,1,2,512,Potential Loyalist
15552,2011-05-06 14:47:00,1,90.12,217,1,90.12,2,1,1,211,Hibernating
15553,2011-10-10 14:02:00,1,437.23,60,1,437.23,4,1,2,412,Potential Loyalist
15554,2011-03-07 09:00:00,1,217.2,278,1,217.2,2,1,1,211,Hibernating
15555,2011-06-02 17:41:00,16,5794.99,190,16,5794.99,3,5,5,355,Loyalists
15556,2011-11-15 16:08:00,1,279.77,24,1,279.77,5,1,1,511,Potential Loyalist
15557,2011-11-11 12:46:00,1,473.65,29,1,473.65,5,1,2,512,Potential Loyalist
15561,2011-05-08 11:38:00,4,800.59,216,4,800.59,2,4,3,243,Others
15562,2010-12-23 09:55:00,1,269.1,352,1,269.1,1,1,1,111,Hibernating
15563,2010-12-16 11:27:00,4,1670.63,359,4,1670.63,1,4,4,144,Others
15565,2011-10-20 14:33:00,2,173.16,50,2,173.16,4,3,1,431,Loyalists
15567,2011-11-21 10:48:00,1,186.01,19,1,186.01,5,1,1,511,Potential Loyalist
15568,2011-12-07 11:27:00,3,758.29,3,3,758.29,5,3,3,533,Loyalists
15569,2011-01-11 13:26:00,5,1664.21,332,5,1664.21,1,4,4,144,Others
15570,2011-12-02 14:47:00,12,5834.71,7,12,5834.71,5,5,5,555,Champions
15571,2011-11-06 11:32:00,4,650.43,34,4,650.43,5,4,3,543,Loyalists
15572,2011-04-05 10:46:00,7,2552.86,249,7,2552.86,2,5,5,255,Others
15573,2011-11-08 11:38:00,2,607.45,32,2,607.45,5,3,3,533,Loyalists
15574,2010-12-02 15:46:00,4,1292.4,372,4,1292.4,1,4,4,144,Others
15576,2011-11-02 12:03:00,1,940.67,38,1,940.67,5,1,3,513,Potential Loyalist
15577,2011-02-07 13:32:00,3,288.53,305,3,288.53,1,3,2,132,Others
15578,2011-06-30 13:03:00,1,127.1,162,1,127.1,3,1,1,311,Others
15579,2011-10-02 12:45:00,2,548.2,69,2,548.2,4,3,2,432,Loyalists
15581,2011-08-01 11:44:00,13,4005.93,131,13,4005.93,3,5,5,355,Loyalists
15582,2011-05-03 13:36:00,3,682.91,220,3,682.91,2,3,3,233,Others
15584,2011-11-16 10:55:00,4,725.11,24,4,725.11,5,4,3,543,Loyalists
15585,2011-06-16 08:38:00,1,455.3,177,1,455.3,3,1,2,312,Others
15587,2011-09-11 12:10:00,4,1258.56,90,4,1258.56,4,4,4,444,Champions
15589,2011-02-02 10:46:00,3,663.48,311,3,663.48,1,3,3,133,Others
15592,2011-10-24 08:59:00,1,388.58,47,1,388.58,4,1,2,412,Potential Loyalist
15593,2011-09-30 11:46:00,1,199.8,71,1,199.8,4,1,1,411,Potential Loyalist
15594,2011-09-07 10:51:00,5,1771.78,94,5,1771.78,4,4,4,444,Champions
15596,2011-03-03 12:35:00,5,2184.06,282,5,2184.06,2,4,4,244,Others
15597,2011-11-04 13:26:00,1,324.57,35,1,324.57,5,1,2,512,Potential Loyalist
15598,2011-10-17 16:04:00,1,240.68,53,1,240.68,4,1,1,411,Potential Loyalist
15599,2011-11-13 11:44:00,2,761.74,27,2,761.74,5,3,3,533,Loyalists
15601,2011-04-01 12:29:00,14,10566.76,253,14,10566.76,2,5,5,255,Others
15602,2011-12-01 14:14:00,9,1702.62,8,9,1702.62,5,5,4,554,Champions
15603,2011-09-22 10:04:00,1,48.48,79,1,48.48,4,1,1,411,Potential Loyalist
15604,2011-10-18 14:47:00,1,216.39,52,1,216.39,4,1,1,411,Potential Loyalist
15605,2011-04-01 13:47:00,5,1393.08,252,5,1393.08,2,4,4,244,Others
15606,2011-05-01 10:51:00,9,3529.33,223,9,3529.33,2,5,5,255,Others
15607,2011-01-07 12:44:00,1,209.52,337,1,209.52,1,1,1,111,Hibernating
15608,2011-10-10 13:30:00,4,1093.68,60,4,1093.68,4,4,4,444,Champions
15609,2011-06-08 13:00:00,1,298.48,184,1,298.48,3,1,2,312,Others
15610,2011-10-19 10:36:00,1,112.46,52,1,112.46,4,1,1,411,Potential Loyalist
15611,2011-06-01 16:12:00,13,1695.7,191,13,1695.7,3,5,4,354,Loyalists
15612,2011-11-03 14:52:00,2,195.15,36,2,195.15,5,3,1,531,Loyalists
15615,2011-10-07 14:04:00,23,12834.84,63,23,12834.84,4,5,5,455,Champions
15618,2011-11-07 08:34:00,4,776.85,33,4,776.85,5,4,3,543,Loyalists
15619,2011-11-29 08:14:00,1,336.4,11,1,336.4,5,1,2,512,Potential Loyalist
15620,2011-05-03 11:22:00,3,1977.67,221,3,1977.67,2,3,4,234,Others
15621,2011-12-05 13:40:00,4,1293.03,4,4,1293.03,5,4,4,544,Champions
15622,2011-03-02 13:42:00,9,3709.56,282,9,3709.56,2,5,5,255,Others
15623,2011-07-21 17:26:00,1,301.03,141,1,301.03,3,1,2,312,Others
15624,2011-08-15 11:38:00,4,588.13,117,4,588.13,3,4,3,343,Loyalists
15625,2011-08-01 10:23:00,4,1534.26,131,4,1534.26,3,4,4,344,Loyalists
15626,2011-01-14 10:10:00,2,957.68,330,2,957.68,1,3,3,133,Others
15628,2011-09-02 12:52:00,9,3189.42,98,9,3189.42,4,5,5,455,Champions
15630,2011-05-19 10:16:00,2,1186.35,205,2,1186.35,2,3,4,234,Others
15632,2011-10-07 11:47:00,8,3285.31,64,8,3285.31,4,5,5,455,Champions
15634,2011-11-22 16:28:00,1,243.55,17,1,243.55,5,1,1,511,Potential Loyalist
15636,2011-03-02 14:50:00,2,724.76,282,2,724.76,2,3,3,233,Others
15637,2011-10-18 08:28:00,1,223.36,53,1,223.36,4,1,1,411,Potential Loyalist
15639,2011-07-28 14:30:00,1,425.32,134,1,425.32,3,1,2,312,Others
15640,2010-12-02 15:40:00,15,16866.69,372,15,16866.69,1,5,5,155,Others
15641,2011-03-02 13:03:00,4,2195.57,282,4,2195.57,2,4,4,244,Others
15643,2011-06-01 07:37:00,3,664.0,192,3,664.0,3,3,3,333,Loyalists
15644,2011-03-23 15:37:00,4,813.0,261,4,813.0,2,4,3,243,Others
15645,2011-11-21 11:55:00,1,612.01,19,1,612.01,5,1,3,513,Potential Loyalist
15646,2010-12-02 16:59:00,3,637.44,372,3,637.44,1,3,3,133,Others
15648,2011-03-17 18:59:00,2,657.35,267,2,657.35,2,3,3,233,Others
15649,2011-01-07 13:34:00,2,1632.0,336,2,1632.0,1,3,4,134,Others
15651,2011-11-03 08:39:00,3,646.3,37,3,646.3,5,3,3,533,Loyalists
15652,2011-09-09 14:22:00,1,337.74,91,1,337.74,4,1,2,412,Potential Loyalist
15653,2011-09-08 10:49:00,2,877.44,93,2,877.44,4,3,3,433,Loyalists
15654,2011-11-13 15:15:00,2,922.53,26,2,922.53,5,3,3,533,Loyalists
15655,2011-04-10 15:25:00,1,560.67,243,1,560.67,2,1,2,212,Hibernating
15656,2011-05-03 12:17:00,4,748.5,221,4,748.5,2,4,3,243,Others
15657,2011-11-17 12:19:00,1,30.0,23,1,30.0,5,1,1,511,Potential Loyalist
15658,2011-06-02 15:22:00,5,1600.5,190,5,1600.5,3,4,4,344,Loyalists
15659,2011-10-27 09:23:00,1,306.45,44,1,306.45,4,1,2,412,Potential Loyalist
15660,2011-03-01 13:45:00,9,1810.16,283,9,1810.16,2,5,4,254,Others
15661,2011-01-05 12:32:00,2,619.6,339,2,619.6,1,3,3,133,Others
15663,2011-08-25 15:50:00,1,138.14,106,1,138.14,3,1,1,311,Others
15664,2011-10-20 10:57:00,1,386.43,51,1,386.43,4,1,2,412,Potential Loyalist
15665,2011-04-10 15:09:00,2,2242.01,243,2,2242.01,2,3,4,234,Others
15667,2011-10-31 10:56:00,1,301.32,40,1,301.32,4,1,2,412,Potential Loyalist
15668,2011-05-06 10:39:00,1,76.32,218,1,76.32,2,1,1,211,Hibernating
15669,2011-06-16 17:12:00,4,684.34,176,4,684.34,3,4,3,343,Loyalists
15670,2011-02-16 10:50:00,1,346.1,297,1,346.1,1,1,2,112,Hibernating
15671,2011-08-05 16:37:00,7,2657.13,126,7,2657.13,3,5,5,355,Loyalists
15673,2011-07-06 10:15:00,4,3850.97,157,4,3850.97,3,4,5,345,Loyalists
15674,2011-04-05 11:44:00,5,2446.6,249,5,2446.6,2,4,5,245,Others
15675,2011-03-04 14:21:00,3,323.69,280,3,323.69,2,3,2,232,Others
15676,2011-03-01 10:19:00,3,3435.76,284,3,3435.76,1,3,5,135,Others
15677,2011-10-21 15:36:00,1,657.23,49,1,657.23,4,1,3,413,Potential Loyalist
15678,2011-10-18 09:25:00,1,352.7,53,1,352.7,4,1,2,412,Potential Loyalist
15679,2011-07-08 13:31:00,4,781.28,154,4,781.28,3,4,3,343,Loyalists
15680,2010-12-08 14:43:00,3,1812.57,366,3,1812.57,1,3,4,134,Others
15681,2011-03-04 13:46:00,5,1426.16,280,5,1426.16,2,4,4,244,Others
15683,2011-08-14 12:56:00,1,193.75,117,1,193.75,3,1,1,311,Others
15687,2011-02-01 13:15:00,9,3725.7,311,9,3725.7,1,5,5,155,Others
15689,2011-08-12 09:37:00,2,357.6,120,2,357.6,3,3,2,332,Loyalists
15690,2011-12-05 15:59:00,2,239.76,4,2,239.76,5,3,1,531,Loyalists
15691,2011-04-01 15:13:00,1,136.8,252,1,136.8,2,1,1,211,Hibernating
15692,2011-11-11 14:12:00,1,191.04,28,1,191.04,5,1,1,511,Potential Loyalist
15694,2011-12-01 18:16:00,14,7724.52,8,14,7724.52,5,5,5,555,Champions
15695,2011-03-18 08:31:00,2,409.98,267,2,409.98,2,3,2,232,Others
15696,2011-05-03 11:34:00,8,3513.97,221,8,3513.97,2,5,5,255,Others
15699,2011-11-22 08:26:00,1,309.65,18,1,309.65,5,1,2,512,Potential Loyalist
15700,2011-06-19 15:36:00,2,696.68,173,2,696.68,3,3,3,333,Loyalists
15701,2011-10-02 14:00:00,4,1542.14,68,4,1542.14,4,4,4,444,Champions
15703,2011-03-20 10:51:00,1,211.5,265,1,211.5,2,1,1,211,Hibernating
15704,2011-06-05 14:04:00,4,2293.62,187,4,2293.62,3,4,4,344,Loyalists
15705,2011-05-22 15:37:00,1,143.1,201,1,143.1,2,1,1,211,Hibernating
15706,2011-10-06 12:13:00,4,1060.56,65,4,1060.56,4,4,4,444,Champions
15707,2011-11-04 14:35:00,4,945.58,35,4,945.58,5,4,3,543,Loyalists
15708,2011-05-01 11:36:00,7,4343.94,223,7,4343.94,2,5,5,255,Others
15709,2011-03-01 10:38:00,1,133.25,284,1,133.25,1,1,1,111,Hibernating
15712,2011-06-09 15:48:00,5,1072.36,183,5,1072.36,3,4,4,344,Loyalists
15713,2010-12-08 15:16:00,2,527.85,366,2,527.85,1,3,2,132,Others
15714,2011-09-23 11:25:00,2,330.88,78,2,330.88,4,3,2,432,Loyalists
15716,2010-12-05 12:26:00,4,1665.91,370,4,1665.91,1,4,4,144,Others
15717,2011-04-19 13:21:00,1,150.3,234,1,150.3,2,1,1,211,Hibernating
15719,2011-09-01 12:41:00,13,5906.76,100,13,5906.76,3,5,5,355,Loyalists
15720,2011-11-15 14:48:00,1,598.73,24,1,598.73,5,1,3,513,Potential Loyalist
15721,2011-11-28 12:14:00,1,507.08,12,1,507.08,5,1,2,512,Potential Loyalist
15722,2011-11-04 11:41:00,5,2222.56,36,5,2222.56,5,4,4,544,Champions
15723,2010-12-10 11:12:00,1,406.2,365,1,406.2,1,1,2,112,Hibernating
15724,2011-05-22 14:40:00,2,218.25,201,2,218.25,2,3,1,231,Others
15725,2011-11-24 14:51:00,1,415.25,15,1,415.25,5,1,2,512,Potential Loyalist
15727,2011-04-05 12:08:00,7,7270.56,249,7,7270.56,2,5,5,255,Others
15729,2011-05-11 12:36:00,1,85.0,213,1,85.0,2,1,1,211,Hibernating
15730,2011-10-05 12:31:00,3,1120.88,66,3,1120.88,4,3,4,434,Loyalists
15732,2010-12-02 15:00:00,2,432.22,372,2,432.22,1,3,2,132,Others
15733,2011-03-02 09:05:00,1,162.3,283,1,162.3,2,1,1,211,Hibernating
15734,2011-08-17 10:50:00,2,1339.45,115,2,1339.45,3,3,4,334,Loyalists
15737,2011-06-03 14:33:00,8,1205.12,189,8,1205.12,3,5,4,354,Loyalists
15738,2010-12-02 12:50:00,16,5763.64,373,16,5763.64,1,5,5,155,Others
15739,2011-10-04 13:42:00,1,449.12,66,1,449.12,4,1,2,412,Potential Loyalist
15740,2011-10-21 14:29:00,1,154.88,49,1,154.88,4,1,1,411,Potential Loyalist
15743,2011-11-02 13:19:00,4,784.46,37,4,784.46,5,4,3,543,Loyalists
15744,2011-09-23 09:52:00,1,34.8,78,1,34.8,4,1,1,411,Potential Loyalist
15745,2011-11-06 10:47:00,4,1094.59,34,4,1094.59,5,4,4,544,Champions
15746,2011-07-28 15:21:00,1,196.88,134,1,196.88,3,1,1,311,Others
15747,2011-08-11 14:04:00,3,974.04,120,3,974.04,3,3,3,333,Loyalists
15748,2011-10-30 12:51:00,1,149.31,40,1,149.31,4,1,1,411,Potential Loyalist
15749,2011-01-11 12:55:00,3,67532.7,332,3,67532.7,1,3,5,135,Others
15750,2011-03-01 16:34:00,8,2806.0,283,8,2806.0,2,5,5,255,Others
15752,2010-12-02 09:43:00,7,2897.03,373,7,2897.03,1,5,5,155,Others
15753,2011-02-08 12:41:00,1,158.4,305,1,158.4,1,1,1,111,Hibernating
15754,2011-04-07 12:24:00,3,458.57,247,3,458.57,2,3,2,232,Others
15755,2011-09-12 15:19:00,6,2678.93,88,6,2678.93,4,5,5,455,Champions
15756,2011-04-04 14:00:00,4,532.96,249,4,532.96,2,4,2,242,Others
15757,2011-10-05 12:14:00,2,714.42,66,2,714.42,4,3,3,433,Loyalists
15758,2011-11-15 10:48:00,1,205.25,25,1,205.25,5,2,1,521,Potential Loyalist
15759,2011-05-05 15:13:00,3,438.08,218,3,438.08,2,3,2,232,Others
15762,2011-10-05 16:15:00,2,583.75,65,2,583.75,4,3,3,433,Loyalists
15763,2011-11-08 09:44:00,2,1086.92,32,2,1086.92,5,3,4,534,Loyalists
15764,2011-03-08 09:23:00,6,3279.97,277,6,3279.97,2,5,5,255,Others
15766,2011-10-06 17:03:00,1,315.06,64,1,315.06,4,2,2,422,Potential Loyalist
15768,2011-08-16 10:48:00,3,621.83,116,3,621.83,3,4,3,343,Loyalists
15769,2011-12-02 13:52:00,26,65146.4,7,26,65146.4,5,5,5,555,Champions
15773,2011-12-04 12:48:00,1,635.68,6,1,635.68,5,2,3,523,Potential Loyalist
15774,2011-10-02 12:04:00,1,270.8,69,1,270.8,4,2,1,421,Potential Loyalist
15775,2011-04-08 12:56:00,1,104.9,245,1,104.9,2,2,1,221,Hibernating
15776,2011-07-29 13:46:00,1,241.62,133,1,241.62,3,2,1,321,Others
15777,2011-04-12 16:43:00,4,1800.26,241,4,1800.26,2,4,4,244,Others
15780,2011-06-09 12:01:00,3,652.43,184,3,652.43,3,4,3,343,Loyalists
15781,2011-02-07 09:15:00,3,428.81,306,3,428.81,1,4,2,142,Others
15782,2011-09-11 14:29:00,3,2614.74,89,3,2614.74,4,4,5,445,Champions
15783,2011-11-29 09:50:00,1,246.3,11,1,246.3,5,2,1,521,Potential Loyalist
15785,2011-07-05 10:07:00,5,3257.55,158,5,3257.55,3,4,5,345,Loyalists
15786,2011-08-17 13:33:00,3,4932.2,114,3,4932.2,3,4,5,345,Loyalists
15787,2011-10-09 13:11:00,3,948.05,61,3,948.05,4,4,3,443,Loyalists
15789,2010-12-16 14:35:00,1,702.6,358,1,702.6,1,2,3,123,Hibernating
15790,2011-11-29 14:53:00,1,220.85,10,1,220.85,5,2,1,521,Potential Loyalist
15791,2011-05-19 15:15:00,2,1612.69,204,2,1612.69,2,3,4,234,Others
15793,2011-03-16 10:45:00,3,965.61,269,3,965.61,2,4,3,243,Others
15795,2011-07-13 10:43:00,1,610.01,150,1,610.01,3,2,3,323,Others
15796,2011-06-05 11:29:00,8,3055.48,188,8,3055.48,3,5,5,355,Loyalists
15797,2011-02-08 10:17:00,4,3717.6,305,4,3717.6,1,4,5,145,Others
15799,2011-06-07 15:28:00,3,1204.36,185,3,1204.36,3,4,4,344,Loyalists
15800,2011-04-07 12:39:00,2,699.08,247,2,699.08,2,3,3,233,Others
15801,2011-10-10 15:42:00,3,1063.95,60,3,1063.95,4,4,4,444,Champions
15802,2011-07-20 11:38:00,1,451.42,143,1,451.42,3,2,2,322,Others
15803,2011-10-19 14:56:00,1,415.82,51,1,415.82,4,2,2,422,Potential Loyalist
15804,2011-11-02 16:37:00,13,4206.39,37,13,4206.39,5,5,5,555,Champions
15805,2011-11-02 13:05:00,17,5899.28,37,17,5899.28,5,5,5,555,Champions
15806,2011-07-05 12:15:00,3,784.58,158,3,784.58,3,4,3,343,Loyalists
15807,2011-10-20 14:09:00,3,903.9,50,3,903.9,4,4,3,443,Loyalists
15808,2011-01-04 16:41:00,4,7469.94,339,4,7469.94,1,4,5,145,Others
15809,2011-11-03 16:40:00,5,714.57,36,5,714.57,5,4,3,543,Loyalists
15810,2011-02-16 09:11:00,4,1769.3,297,4,1769.3,1,4,4,144,Others
15811,2010-12-09 15:29:00,6,3115.95,365,6,3115.95,1,5,5,155,Others
15812,2011-06-03 15:31:00,5,2045.94,189,5,2045.94,3,4,4,344,Loyalists
15813,2011-04-14 09:09:00,2,1303.91,240,2,1303.91,2,3,4,234,Others
15814,2011-11-03 14:42:00,4,1945.33,36,4,1945.33,5,4,4,544,Champions
15815,2011-10-07 12:42:00,5,2100.6,64,5,2100.6,4,4,4,444,Champions
15819,2011-03-08 09:45:00,4,1905.45,277,4,1905.45,2,4,4,244,Others
15820,2011-01-24 12:00:00,1,413.96,320,1,413.96,1,2,2,122,Hibernating
15821,2011-10-09 13:28:00,2,570.96,61,2,570.96,4,3,3,433,Loyalists
15822,2011-12-06 14:50:00,2,1325.67,3,2,1325.67,5,3,4,534,Loyalists
15823,2010-12-02 15:08:00,1,30.0,372,1,30.0,1,2,1,121,Hibernating
15825,2011-06-20 13:27:00,1,532.94,172,1,532.94,3,2,2,322,Others
15826,2011-05-13 10:44:00,3,1654.31,211,3,1654.31,2,4,4,244,Others
15827,2010-12-02 13:06:00,14,2380.27,372,14,2380.27,1,5,5,155,Others
15829,2011-09-01 16:45:00,2,636.14,99,2,636.14,3,3,3,333,Loyalists
15830,2011-11-02 10:40:00,1,576.0,38,1,576.0,5,2,3,523,Potential Loyalist
15831,2011-08-07 13:54:00,3,1111.7,124,3,1111.7,3,4,4,344,Loyalists
15832,2011-03-30 15:29:00,1,836.79,254,1,836.79,2,2,3,223,Hibernating
15834,2011-03-07 17:52:00,4,2233.75,277,4,2233.75,2,4,4,244,Others
15835,2011-01-13 10:35:00,4,1255.2,331,4,1255.2,1,4,4,144,Others
15836,2011-10-20 17:13:00,1,137.37,50,1,137.37,4,2,1,421,Potential Loyalist
15837,2011-10-06 09:01:00,1,391.98,65,1,391.98,4,2,2,422,Potential Loyalist
15838,2011-02-02 07:58:00,19,34878.08,311,19,34878.08,1,5,5,155,Others
15839,2011-11-06 13:54:00,3,1048.49,33,3,1048.49,5,4,3,543,Loyalists
15840,2011-10-12 09:08:00,2,355.56,59,2,355.56,4,3,2,432,Loyalists
15841,2011-01-05 11:25:00,4,1555.66,339,4,1555.66,1,4,4,144,Others
15843,2011-02-09 10:19:00,1,237.9,304,1,237.9,1,2,1,121,Hibernating
15844,2011-10-24 15:19:00,1,130.74,46,1,130.74,4,2,1,421,Potential Loyalist
